id,state,county,rate,theme_range
13103,Georgia,Effingham County,280.6,263.4 - 329.2 (643)
13105,Georgia,Elbert County,277.8,263.4 - 329.2 (643)
13107,Georgia,Emanuel County,447.5,329.3 - 1136.3 (644)
13109,Georgia,Evans County,422.2,329.3 - 1136.3 (644)
13111,Georgia,Fannin County,170.1,37.8 - 172.3 (647)
13113,Georgia,Fayette County,158.9,37.8 - 172.3 (647)
13115,Georgia,Floyd County,193.7,172.4 - 215.1 (641)
13117,Georgia,Forsyth County,136,37.8 - 172.3 (647)
13119,Georgia,Franklin County,246.1,215.2 - 263.3 (645)
13121,Georgia,Fulton County,246.7,215.2 - 263.3 (645)
13123,Georgia,Gilmer County,182.7,172.4 - 215.1 (641)
13125,Georgia,Glascock County,463.8,329.3 - 1136.3 (644)
13127,Georgia,Glynn County,127.3,37.8 - 172.3 (647)
13129,Georgia,Gordon County,203.3,172.4 - 215.1 (641)
13131,Georgia,Grady County,195.2,172.4 - 215.1 (641)
13133,Georgia,Greene County,251.2,215.2 - 263.3 (645)
13135,Georgia,Gwinnett County,204.4,172.4 - 215.1 (641)
13137,Georgia,Habersham County,109.9,37.8 - 172.3 (647)
13139,Georgia,Hall County,116.1,37.8 - 172.3 (647)
13141,Georgia,Hancock County,229.7,215.2 - 263.3 (645)
13143,Georgia,Haralson County,362.4,329.3 - 1136.3 (644)
13145,Georgia,Harris County,361.4,329.3 - 1136.3 (644)
13147,Georgia,Hart County,250.9,215.2 - 263.3 (645)
13149,Georgia,Heard County,548.9,329.3 - 1136.3 (644)
13151,Georgia,Henry County,270.1,263.4 - 329.2 (643)
13153,Georgia,Houston County,164.3,37.8 - 172.3 (647)
13155,Georgia,Irwin County,467.5,329.3 - 1136.3 (644)
13157,Georgia,Jackson County,210.6,172.4 - 215.1 (641)
13159,Georgia,Jasper County,126.1,37.8 - 172.3 (647)
13161,Georgia,Jeff Davis County,252.6,215.2 - 263.3 (645)
13163,Georgia,Jefferson County,567.5,329.3 - 1136.3 (644)
13165,Georgia,Jenkins County,460.1,329.3 - 1136.3 (644)
13167,Georgia,Johnson County,255.3,215.2 - 263.3 (645)
13169,Georgia,Jones County,175.4,172.4 - 215.1 (641)
13171,Georgia,Lamar County,215.8,215.2 - 263.3 (645)
13173,Georgia,Lanier County,256.1,215.2 - 263.3 (645)
13175,Georgia,Laurens County,344.8,329.3 - 1136.3 (644)
13177,Georgia,Lee County,149.7,37.8 - 172.3 (647)
13179,Georgia,Liberty County,238.8,215.2 - 263.3 (645)
13181,Georgia,Lincoln County,305.7,263.4 - 329.2 (643)
13183,Georgia,Long County,95,37.8 - 172.3 (647)
13185,Georgia,Lowndes County,453.1,329.3 - 1136.3 (644)
13187,Georgia,Lumpkin County,193.5,172.4 - 215.1 (641)
13189,Georgia,McDuffie County,479.3,329.3 - 1136.3 (644)
13191,Georgia,McIntosh County,229,215.2 - 263.3 (645)
13193,Georgia,Macon County,327.7,263.4 - 329.2 (643)
13195,Georgia,Madison County,204.5,172.4 - 215.1 (641)
13197,Georgia,Marion County,365.5,329.3 - 1136.3 (644)
13199,Georgia,Meriwether County,444.7,329.3 - 1136.3 (644)
13201,Georgia,Miller County,254.5,215.2 - 263.3 (645)
13205,Georgia,Mitchell County,363.9,329.3 - 1136.3 (644)
13207,Georgia,Monroe County,164.4,37.8 - 172.3 (647)
13209,Georgia,Montgomery County,244.4,215.2 - 263.3 (645)
13211,Georgia,Morgan County,175.8,172.4 - 215.1 (641)
13213,Georgia,Murray County,237.5,215.2 - 263.3 (645)
13215,Georgia,Muscogee County,528.4,329.3 - 1136.3 (644)
13217,Georgia,Newton County,217.5,215.2 - 263.3 (645)
13219,Georgia,Oconee County,171.6,37.8 - 172.3 (647)
13221,Georgia,Oglethorpe County,151.9,37.8 - 172.3 (647)
13223,Georgia,Paulding County,296,263.4 - 329.2 (643)
13225,Georgia,Peach County,217.2,215.2 - 263.3 (645)
13227,Georgia,Pickens County,198.5,172.4 - 215.1 (641)
13229,Georgia,Pierce County,234.8,215.2 - 263.3 (645)
13231,Georgia,Pike County,231.2,215.2 - 263.3 (645)
13233,Georgia,Polk County,159.9,37.8 - 172.3 (647)
13235,Georgia,Pulaski County,149.9,37.8 - 172.3 (647)
13237,Georgia,Putnam County,325.1,263.4 - 329.2 (643)
13239,Georgia,Quitman County,277.1,263.4 - 329.2 (643)
13241,Georgia,Rabun County,116.1,37.8 - 172.3 (647)
13243,Georgia,Randolph County,369.1,329.3 - 1136.3 (644)
13245,Georgia,Richmond County,393.8,329.3 - 1136.3 (644)
13247,Georgia,Rockdale County,225.3,215.2 - 263.3 (645)
13249,Georgia,Schley County,318.7,263.4 - 329.2 (643)
13251,Georgia,Screven County,313,263.4 - 329.2 (643)
13253,Georgia,Seminole County,250.4,215.2 - 263.3 (645)
13255,Georgia,Spalding County,228.5,215.2 - 263.3 (645)
13257,Georgia,Stephens County,241.3,215.2 - 263.3 (645)
13259,Georgia,Stewart County,395.2,329.3 - 1136.3 (644)
13261,Georgia,Sumter County,382.7,329.3 - 1136.3 (644)
13263,Georgia,Talbot County,457.5,329.3 - 1136.3 (644)
13265,Georgia,Taliaferro County,223.7,215.2 - 263.3 (645)
13267,Georgia,Tattnall County,358.4,329.3 - 1136.3 (644)
13269,Georgia,Taylor County,329.1,263.4 - 329.2 (643)
13271,Georgia,Telfair County,191.4,172.4 - 215.1 (641)
13273,Georgia,Terrell County,443.2,329.3 - 1136.3 (644)
13275,Georgia,Thomas County,285.7,263.4 - 329.2 (643)
13277,Georgia,Tift County,642.6,329.3 - 1136.3 (644)
13279,Georgia,Toombs County,252.8,215.2 - 263.3 (645)
13281,Georgia,Towns County,172.3,37.8 - 172.3 (647)
13283,Georgia,Treutlen County,285.3,263.4 - 329.2 (643)
13285,Georgia,Troup County,481.6,329.3 - 1136.3 (644)
13287,Georgia,Turner County,423.9,329.3 - 1136.3 (644)
13289,Georgia,Twiggs County,184.3,172.4 - 215.1 (641)
13291,Georgia,Union County,60.7,37.8 - 172.3 (647)
13293,Georgia,Upson County,243.6,215.2 - 263.3 (645)
13295,Georgia,Walker County,243.1,215.2 - 263.3 (645)
13297,Georgia,Walton County,203.3,172.4 - 215.1 (641)
13299,Georgia,Ware County,330.2,329.3 - 1136.3 (644)
13301,Georgia,Warren County,397.7,329.3 - 1136.3 (644)
13303,Georgia,Washington County,200,172.4 - 215.1 (641)
13305,Georgia,Wayne County,252.3,215.2 - 263.3 (645)
13307,Georgia,Webster County,391.2,329.3 - 1136.3 (644)
13309,Georgia,Wheeler County,176.8,172.4 - 215.1 (641)
13311,Georgia,White County,91.7,37.8 - 172.3 (647)
13313,Georgia,Whitfield County,169.6,37.8 - 172.3 (647)
13315,Georgia,Wilcox County,303,263.4 - 329.2 (643)
13317,Georgia,Wilkes County,345,329.3 - 1136.3 (644)
13319,Georgia,Wilkinson County,199.4,172.4 - 215.1 (641)
13321,Georgia,Worth County,313.3,263.4 - 329.2 (643)
15001,Hawaii,Hawaii County,180.4,172.4 - 215.1 (641)
15003,Hawaii,Honolulu County,170.8,37.8 - 172.3 (647)
15005,Hawaii,Kalawao County,265.3,263.4 - 329.2 (643)
15007,Hawaii,Kauai County,141.7,37.8 - 172.3 (647)
15009,Hawaii,Maui County,260.7,215.2 - 263.3 (645)
16001,Idaho,Ada County,170.4,37.8 - 172.3 (647)
16003,Idaho,Adams County,179,172.4 - 215.1 (641)
16005,Idaho,Bannock County,251.1,215.2 - 263.3 (645)
16007,Idaho,Bear Lake County,227.8,215.2 - 263.3 (645)
16009,Idaho,Benewah County,386.1,329.3 - 1136.3 (644)
16011,Idaho,Bingham County,215.3,215.2 - 263.3 (645)
16013,Idaho,Blaine County,110.5,37.8 - 172.3 (647)
16015,Idaho,Boise County,153.1,37.8 - 172.3 (647)
16017,Idaho,Bonner County,176.6,172.4 - 215.1 (641)
16019,Idaho,Bonneville County,175.5,172.4 - 215.1 (641)
16021,Idaho,Boundary County,197.6,172.4 - 215.1 (641)
16023,Idaho,Butte County,150.5,37.8 - 172.3 (647)
16025,Idaho,Camas County,116.5,37.8 - 172.3 (647)
16027,Idaho,Canyon County,247.7,215.2 - 263.3 (645)
16029,Idaho,Caribou County,324.4,263.4 - 329.2 (643)
16031,Idaho,Cassia County,156.3,37.8 - 172.3 (647)
16033,Idaho,Clark County,118.5,37.8 - 172.3 (647)
16035,Idaho,Clearwater County,161.8,37.8 - 172.3 (647)
16037,Idaho,Custer County,107.7,37.8 - 172.3 (647)
16039,Idaho,Elmore County,235.4,215.2 - 263.3 (645)
16041,Idaho,Franklin County,103.4,37.8 - 172.3 (647)
16043,Idaho,Fremont County,116.7,37.8 - 172.3 (647)
16045,Idaho,Gem County,195.2,172.4 - 215.1 (641)
16047,Idaho,Gooding County,168.3,37.8 - 172.3 (647)
16049,Idaho,Idaho County,119.4,37.8 - 172.3 (647)
16051,Idaho,Jefferson County,142.3,37.8 - 172.3 (647)
16053,Idaho,Jerome County,175.5,172.4 - 215.1 (641)
16055,Idaho,Kootenai County,308.9,263.4 - 329.2 (643)
16057,Idaho,Latah County,150.9,37.8 - 172.3 (647)
16059,Idaho,Lemhi County,102.5,37.8 - 172.3 (647)
16061,Idaho,Lewis County,180.6,172.4 - 215.1 (641)
16063,Idaho,Lincoln County,141.8,37.8 - 172.3 (647)
16065,Idaho,Madison County,135.3,37.8 - 172.3 (647)
16067,Idaho,Minidoka County,202,172.4 - 215.1 (641)
16069,Idaho,Nez Perce County,207.1,172.4 - 215.1 (641)
16071,Idaho,Oneida County,214.9,172.4 - 215.1 (641)
16073,Idaho,Owyhee County,244.3,215.2 - 263.3 (645)
16075,Idaho,Payette County,210.4,172.4 - 215.1 (641)
16077,Idaho,Power County,200.8,172.4 - 215.1 (641)
16079,Idaho,Shoshone County,308.3,263.4 - 329.2 (643)
16081,Idaho,Teton County,101,37.8 - 172.3 (647)
16083,Idaho,Twin Falls County,212.8,172.4 - 215.1 (641)
16085,Idaho,Valley County,97,37.8 - 172.3 (647)
16087,Idaho,Washington County,178.7,172.4 - 215.1 (641)
17001,Illinois,Adams County,207.3,172.4 - 215.1 (641)
17003,Illinois,Alexander County,159.9,37.8 - 172.3 (647)
17005,Illinois,Bond County,214.6,172.4 - 215.1 (641)
17007,Illinois,Boone County,195.8,172.4 - 215.1 (641)
17009,Illinois,Brown County,248.3,215.2 - 263.3 (645)
17011,Illinois,Bureau County,80.4,37.8 - 172.3 (647)
17013,Illinois,Calhoun County,198.2,172.4 - 215.1 (641)
17015,Illinois,Carroll County,159.2,37.8 - 172.3 (647)
17017,Illinois,Cass County,347.9,329.3 - 1136.3 (644)
17019,Illinois,Champaign County,184.8,172.4 - 215.1 (641)
17021,Illinois,Christian County,202.3,172.4 - 215.1 (641)
17023,Illinois,Clark County,215.1,172.4 - 215.1 (641)
17025,Illinois,Clay County,173.9,172.4 - 215.1 (641)
17027,Illinois,Clinton County,159,37.8 - 172.3 (647)
17029,Illinois,Coles County,230.9,215.2 - 263.3 (645)
17031,Illinois,Cook County,183.9,172.4 - 215.1 (641)
17033,Illinois,Crawford County,209.7,172.4 - 215.1 (641)
17035,Illinois,Cumberland County,186.8,172.4 - 215.1 (641)
17037,Illinois,DeKalb County,175.9,172.4 - 215.1 (641)
17039,Illinois,De Witt County,280.7,263.4 - 329.2 (643)
17041,Illinois,Douglas County,92.3,37.8 - 172.3 (647)
17043,Illinois,DuPage County,114.5,37.8 - 172.3 (647)
17045,Illinois,Edgar County,426.1,329.3 - 1136.3 (644)
17047,Illinois,Edwards County,169.6,37.8 - 172.3 (647)
17049,Illinois,Effingham County,267,263.4 - 329.2 (643)
17051,Illinois,Fayette County,156.5,37.8 - 172.3 (647)
17053,Illinois,Ford County,213.9,172.4 - 215.1 (641)
17055,Illinois,Franklin County,371,329.3 - 1136.3 (644)
17057,Illinois,Fulton County,161,37.8 - 172.3 (647)
17059,Illinois,Gallatin County,145.5,37.8 - 172.3 (647)
17061,Illinois,Greene County,412.8,329.3 - 1136.3 (644)
17063,Illinois,Grundy County,268,263.4 - 329.2 (643)
17065,Illinois,Hamilton County,236.3,215.2 - 263.3 (645)
17067,Illinois,Hancock County,135.6,37.8 - 172.3 (647)
17069,Illinois,Hardin County,479.1,329.3 - 1136.3 (644)
17071,Illinois,Henderson County,220.3,215.2 - 263.3 (645)
17073,Illinois,Henry County,273.3,263.4 - 329.2 (643)
17075,Illinois,Iroquois County,322.3,263.4 - 329.2 (643)
17077,Illinois,Jackson County,116.2,37.8 - 172.3 (647)
17079,Illinois,Jasper County,246.6,215.2 - 263.3 (645)
17081,Illinois,Jefferson County,216,215.2 - 263.3 (645)
17083,Illinois,Jersey County,298.1,263.4 - 329.2 (643)
17085,Illinois,Jo Daviess County,228.2,215.2 - 263.3 (645)
17087,Illinois,Johnson County,165.4,37.8 - 172.3 (647)
17089,Illinois,Kane County,127.4,37.8 - 172.3 (647)
17091,Illinois,Kankakee County,200.6,172.4 - 215.1 (641)
17093,Illinois,Kendall County,128,37.8 - 172.3 (647)
17095,Illinois,Knox County,252,215.2 - 263.3 (645)
17097,Illinois,Lake County,130.3,37.8 - 172.3 (647)
17099,Illinois,LaSalle County,254.6,215.2 - 263.3 (645)
17101,Illinois,Lawrence County,313,263.4 - 329.2 (643)
17103,Illinois,Lee County,187.6,172.4 - 215.1 (641)
17105,Illinois,Livingston County,299.5,263.4 - 329.2 (643)
17107,Illinois,Logan County,220.3,215.2 - 263.3 (645)
17109,Illinois,McDonough County,227.4,215.2 - 263.3 (645)
17111,Illinois,McHenry County,196.6,172.4 - 215.1 (641)
17113,Illinois,McLean County,177.4,172.4 - 215.1 (641)
17115,Illinois,Macon County,123.6,37.8 - 172.3 (647)
17117,Illinois,Macoupin County,227.7,215.2 - 263.3 (645)
17119,Illinois,Madison County,187.9,172.4 - 215.1 (641)
17121,Illinois,Marion County,283.7,263.4 - 329.2 (643)
17123,Illinois,Marshall County,174.1,172.4 - 215.1 (641)
17125,Illinois,Mason County,199.1,172.4 - 215.1 (641)
17127,Illinois,Massac County,326.2,263.4 - 329.2 (643)
17129,Illinois,Menard County,156.6,37.8 - 172.3 (647)
17131,Illinois,Mercer County,230.2,215.2 - 263.3 (645)
17133,Illinois,Monroe County,208.8,172.4 - 215.1 (641)
17135,Illinois,Montgomery County,135.5,37.8 - 172.3 (647)
17137,Illinois,Morgan County,450.6,329.3 - 1136.3 (644)
17139,Illinois,Moultrie County,290.3,263.4 - 329.2 (643)
17141,Illinois,Ogle County,207.3,172.4 - 215.1 (641)
17143,Illinois,Peoria County,258.5,215.2 - 263.3 (645)
17145,Illinois,Perry County,125.1,37.8 - 172.3 (647)
17147,Illinois,Piatt County,220.6,215.2 - 263.3 (645)
17149,Illinois,Pike County,307.9,263.4 - 329.2 (643)
17151,Illinois,Pope County,142.5,37.8 - 172.3 (647)
17153,Illinois,Pulaski County,158.3,37.8 - 172.3 (647)
17155,Illinois,Putnam County,141.1,37.8 - 172.3 (647)
17157,Illinois,Randolph County,219.8,215.2 - 263.3 (645)
17159,Illinois,Richland County,235.8,215.2 - 263.3 (645)
17161,Illinois,Rock Island County,170,37.8 - 172.3 (647)
17163,Illinois,St. Clair County,221.7,215.2 - 263.3 (645)
17165,Illinois,Saline County,104.1,37.8 - 172.3 (647)
17167,Illinois,Sangamon County,239.3,215.2 - 263.3 (645)
17169,Illinois,Schuyler County,331.4,329.3 - 1136.3 (644)
17171,Illinois,Scott County,352.1,329.3 - 1136.3 (644)
17173,Illinois,Shelby County,178,172.4 - 215.1 (641)
17175,Illinois,Stark County,353.8,329.3 - 1136.3 (644)
17177,Illinois,Stephenson County,210.6,172.4 - 215.1 (641)
17179,Illinois,Tazewell County,229.7,215.2 - 263.3 (645)
17181,Illinois,Union County,97.6,37.8 - 172.3 (647)
17183,Illinois,Vermilion County,400.8,329.3 - 1136.3 (644)
17185,Illinois,Wabash County,208,172.4 - 215.1 (641)
17187,Illinois,Warren County,296.9,263.4 - 329.2 (643)
17189,Illinois,Washington County,152.9,37.8 - 172.3 (647)
17191,Illinois,Wayne County,277.5,263.4 - 329.2 (643)
17193,Illinois,White County,133.8,37.8 - 172.3 (647)
17195,Illinois,Whiteside County,121.8,37.8 - 172.3 (647)
17197,Illinois,Will County,159.6,37.8 - 172.3 (647)
17199,Illinois,Williamson County,127,37.8 - 172.3 (647)
17201,Illinois,Winnebago County,164.7,37.8 - 172.3 (647)
17203,Illinois,Woodford County,232.7,215.2 - 263.3 (645)
18001,Indiana,Adams County,277.9,263.4 - 329.2 (643)
18003,Indiana,Allen County,315.5,263.4 - 329.2 (643)
18005,Indiana,Bartholomew County,221.1,215.2 - 263.3 (645)
18007,Indiana,Benton County,158.5,37.8 - 172.3 (647)
18009,Indiana,Blackford County,361,329.3 - 1136.3 (644)
18011,Indiana,Boone County,233.8,215.2 - 263.3 (645)
18013,Indiana,Brown County,218.2,215.2 - 263.3 (645)
18015,Indiana,Carroll County,255.7,215.2 - 263.3 (645)
18017,Indiana,Cass County,352.8,329.3 - 1136.3 (644)
18019,Indiana,Clark County,269.7,263.4 - 329.2 (643)
18021,Indiana,Clay County,241.5,215.2 - 263.3 (645)
18023,Indiana,Clinton County,193.5,172.4 - 215.1 (641)
18025,Indiana,Crawford County,302.9,263.4 - 329.2 (643)
18027,Indiana,Daviess County,452.9,329.3 - 1136.3 (644)
18029,Indiana,Dearborn County,252,215.2 - 263.3 (645)
18031,Indiana,Decatur County,233.3,215.2 - 263.3 (645)
18033,Indiana,DeKalb County,283.3,263.4 - 329.2 (643)
18035,Indiana,Delaware County,380.3,329.3 - 1136.3 (644)
18037,Indiana,Dubois County,356.8,329.3 - 1136.3 (644)
18039,Indiana,Elkhart County,276.7,263.4 - 329.2 (643)
18041,Indiana,Fayette County,536.2,329.3 - 1136.3 (644)
18043,Indiana,Floyd County,384.1,329.3 - 1136.3 (644)
18045,Indiana,Fountain County,251.1,215.2 - 263.3 (645)
18047,Indiana,Franklin County,264.6,263.4 - 329.2 (643)
18049,Indiana,Fulton County,245.4,215.2 - 263.3 (645)
18051,Indiana,Gibson County,375.1,329.3 - 1136.3 (644)
18053,Indiana,Grant County,330.3,329.3 - 1136.3 (644)
18055,Indiana,Greene County,179.8,172.4 - 215.1 (641)
18057,Indiana,Hamilton County,202.1,172.4 - 215.1 (641)
18059,Indiana,Hancock County,213.3,172.4 - 215.1 (641)
18061,Indiana,Harrison County,235.3,215.2 - 263.3 (645)
18063,Indiana,Hendricks County,311,263.4 - 329.2 (643)
18065,Indiana,Henry County,256.8,215.2 - 263.3 (645)
18067,Indiana,Howard County,300,263.4 - 329.2 (643)
18069,Indiana,Huntington County,260,215.2 - 263.3 (645)
18071,Indiana,Jackson County,269.5,263.4 - 329.2 (643)
18073,Indiana,Jasper County,165.3,37.8 - 172.3 (647)
18075,Indiana,Jay County,346,329.3 - 1136.3 (644)
18077,Indiana,Jefferson County,328.8,263.4 - 329.2 (643)
18079,Indiana,Jennings County,234.9,215.2 - 263.3 (645)
18081,Indiana,Johnson County,257.7,215.2 - 263.3 (645)
18083,Indiana,Knox County,338.6,329.3 - 1136.3 (644)
18085,Indiana,Kosciusko County,296.2,263.4 - 329.2 (643)
18087,Indiana,LaGrange County,289.5,263.4 - 329.2 (643)
18089,Indiana,Lake County,225.2,215.2 - 263.3 (645)
18091,Indiana,LaPorte County,281.8,263.4 - 329.2 (643)
18093,Indiana,Lawrence County,451.6,329.3 - 1136.3 (644)
18095,Indiana,Madison County,369,329.3 - 1136.3 (644)
18097,Indiana,Marion County,268.6,263.4 - 329.2 (643)
18099,Indiana,Marshall County,210.5,172.4 - 215.1 (641)
18101,Indiana,Martin County,349.3,329.3 - 1136.3 (644)
18103,Indiana,Miami County,217.2,215.2 - 263.3 (645)
18105,Indiana,Monroe County,151,37.8 - 172.3 (647)
18107,Indiana,Montgomery County,236.1,215.2 - 263.3 (645)
18109,Indiana,Morgan County,314.7,263.4 - 329.2 (643)
18111,Indiana,Newton County,202.2,172.4 - 215.1 (641)
18113,Indiana,Noble County,322.9,263.4 - 329.2 (643)
18115,Indiana,Ohio County,180.2,172.4 - 215.1 (641)
18117,Indiana,Orange County,375.4,329.3 - 1136.3 (644)
18119,Indiana,Owen County,198.2,172.4 - 215.1 (641)
18121,Indiana,Parke County,241.8,215.2 - 263.3 (645)
18123,Indiana,Perry County,208.5,172.4 - 215.1 (641)
18125,Indiana,Pike County,487.1,329.3 - 1136.3 (644)
18127,Indiana,Porter County,200.1,172.4 - 215.1 (641)
18129,Indiana,Posey County,191.9,172.4 - 215.1 (641)
18131,Indiana,Pulaski County,300,263.4 - 329.2 (643)
18133,Indiana,Putnam County,218,215.2 - 263.3 (645)
18135,Indiana,Randolph County,361.8,329.3 - 1136.3 (644)
18137,Indiana,Ripley County,264.5,263.4 - 329.2 (643)
18139,Indiana,Rush County,435.7,329.3 - 1136.3 (644)
18141,Indiana,St. Joseph County,311,263.4 - 329.2 (643)
18143,Indiana,Scott County,203.3,172.4 - 215.1 (641)
18145,Indiana,Shelby County,229.1,215.2 - 263.3 (645)
18147,Indiana,Spencer County,221.9,215.2 - 263.3 (645)
18149,Indiana,Starke County,138.6,37.8 - 172.3 (647)
18151,Indiana,Steuben County,202.8,172.4 - 215.1 (641)
18153,Indiana,Sullivan County,257.6,215.2 - 263.3 (645)
18155,Indiana,Switzerland County,272.9,263.4 - 329.2 (643)
18157,Indiana,Tippecanoe County,133.9,37.8 - 172.3 (647)
18159,Indiana,Tipton County,229.3,215.2 - 263.3 (645)
18161,Indiana,Union County,310.3,263.4 - 329.2 (643)
18163,Indiana,Vanderburgh County,255.9,215.2 - 263.3 (645)
18165,Indiana,Vermillion County,289.4,263.4 - 329.2 (643)
18167,Indiana,Vigo County,264.6,263.4 - 329.2 (643)
18169,Indiana,Wabash County,327.6,263.4 - 329.2 (643)
18171,Indiana,Warren County,149.2,37.8 - 172.3 (647)
18173,Indiana,Warrick County,203.8,172.4 - 215.1 (641)
18175,Indiana,Washington County,409.5,329.3 - 1136.3 (644)
18177,Indiana,Wayne County,595.5,329.3 - 1136.3 (644)
18179,Indiana,Wells County,258.7,215.2 - 263.3 (645)
18181,Indiana,White County,252.6,215.2 - 263.3 (645)
18183,Indiana,Whitley County,238.6,215.2 - 263.3 (645)
19001,Iowa,Adair County,164.1,37.8 - 172.3 (647)
19003,Iowa,Adams County,155.8,37.8 - 172.3 (647)
19005,Iowa,Allamakee County,306.4,263.4 - 329.2 (643)
19007,Iowa,Appanoose County,264.3,263.4 - 329.2 (643)
19009,Iowa,Audubon County,240.8,215.2 - 263.3 (645)
19011,Iowa,Benton County,224.2,215.2 - 263.3 (645)
19013,Iowa,Black Hawk County,335.2,329.3 - 1136.3 (644)
19015,Iowa,Boone County,196.5,172.4 - 215.1 (641)
19017,Iowa,Bremer County,236.3,215.2 - 263.3 (645)
19019,Iowa,Buchanan County,287.4,263.4 - 329.2 (643)
19021,Iowa,Buena Vista County,217.4,215.2 - 263.3 (645)
19023,Iowa,Butler County,302.2,263.4 - 329.2 (643)
19025,Iowa,Calhoun County,159.9,37.8 - 172.3 (647)
19027,Iowa,Carroll County,220.2,215.2 - 263.3 (645)
19029,Iowa,Cass County,354.7,329.3 - 1136.3 (644)
19031,Iowa,Cedar County,265.4,263.4 - 329.2 (643)
19033,Iowa,Cerro Gordo County,212.6,172.4 - 215.1 (641)
19035,Iowa,Cherokee County,218.2,215.2 - 263.3 (645)
19037,Iowa,Chickasaw County,151.5,37.8 - 172.3 (647)
19039,Iowa,Clarke County,324.4,263.4 - 329.2 (643)
19041,Iowa,Clay County,190.7,172.4 - 215.1 (641)
19043,Iowa,Clayton County,276.3,263.4 - 329.2 (643)
19045,Iowa,Clinton County,187.3,172.4 - 215.1 (641)
19047,Iowa,Crawford County,202.8,172.4 - 215.1 (641)
19049,Iowa,Dallas County,155.8,37.8 - 172.3 (647)
19051,Iowa,Davis County,166.8,37.8 - 172.3 (647)
19053,Iowa,Decatur County,194.5,172.4 - 215.1 (641)
19055,Iowa,Delaware County,333.5,329.3 - 1136.3 (644)
19057,Iowa,Des Moines County,280.3,263.4 - 329.2 (643)
19059,Iowa,Dickinson County,211.4,172.4 - 215.1 (641)
19061,Iowa,Dubuque County,216.7,215.2 - 263.3 (645)
19063,Iowa,Emmet County,383.9,329.3 - 1136.3 (644)
19065,Iowa,Fayette County,366.2,329.3 - 1136.3 (644)
19067,Iowa,Floyd County,130.3,37.8 - 172.3 (647)
19069,Iowa,Franklin County,230.4,215.2 - 263.3 (645)
19071,Iowa,Fremont County,312.9,263.4 - 329.2 (643)
19073,Iowa,Greene County,185,172.4 - 215.1 (641)
19075,Iowa,Grundy County,282,263.4 - 329.2 (643)
19077,Iowa,Guthrie County,280.2,263.4 - 329.2 (643)
19079,Iowa,Hamilton County,234,215.2 - 263.3 (645)
19081,Iowa,Hancock County,192.4,172.4 - 215.1 (641)
19083,Iowa,Hardin County,253,215.2 - 263.3 (645)
19085,Iowa,Harrison County,207.7,172.4 - 215.1 (641)
19087,Iowa,Henry County,285,263.4 - 329.2 (643)
19089,Iowa,Howard County,207.9,172.4 - 215.1 (641)
19091,Iowa,Humboldt County,258.3,215.2 - 263.3 (645)
19093,Iowa,Ida County,332.2,329.3 - 1136.3 (644)
19095,Iowa,Iowa County,324.6,263.4 - 329.2 (643)
19097,Iowa,Jackson County,149.7,37.8 - 172.3 (647)
19099,Iowa,Jasper County,151.4,37.8 - 172.3 (647)
19101,Iowa,Jefferson County,181.6,172.4 - 215.1 (641)
19103,Iowa,Johnson County,326.5,263.4 - 329.2 (643)
19105,Iowa,Jones County,248.9,215.2 - 263.3 (645)
19107,Iowa,Keokuk County,288.2,263.4 - 329.2 (643)
19109,Iowa,Kossuth County,202.4,172.4 - 215.1 (641)
19111,Iowa,Lee County,324.6,263.4 - 329.2 (643)
19113,Iowa,Linn County,202.8,172.4 - 215.1 (641)
19115,Iowa,Louisa County,214.3,172.4 - 215.1 (641)
19117,Iowa,Lucas County,235.1,215.2 - 263.3 (645)
19119,Iowa,Lyon County,187.1,172.4 - 215.1 (641)
19121,Iowa,Madison County,245.3,215.2 - 263.3 (645)
19123,Iowa,Mahaska County,227.4,215.2 - 263.3 (645)
19125,Iowa,Marion County,189.9,172.4 - 215.1 (641)
19127,Iowa,Marshall County,370.9,329.3 - 1136.3 (644)
19129,Iowa,Mills County,203.7,172.4 - 215.1 (641)
19131,Iowa,Mitchell County,285.7,263.4 - 329.2 (643)
19133,Iowa,Monona County,339.3,329.3 - 1136.3 (644)
19135,Iowa,Monroe County,251,215.2 - 263.3 (645)
19137,Iowa,Montgomery County,234.4,215.2 - 263.3 (645)
19139,Iowa,Muscatine County,255,215.2 - 263.3 (645)
19141,Iowa,O'Brien County,254.9,215.2 - 263.3 (645)
19143,Iowa,Osceola County,328.4,263.4 - 329.2 (643)
19145,Iowa,Page County,436.2,329.3 - 1136.3 (644)
19147,Iowa,Palo Alto County,455.1,329.3 - 1136.3 (644)
19149,Iowa,Plymouth County,249.5,215.2 - 263.3 (645)
19151,Iowa,Pocahontas County,208.1,172.4 - 215.1 (641)
19153,Iowa,Polk County,175.8,172.4 - 215.1 (641)
19155,Iowa,Pottawattamie County,266.1,263.4 - 329.2 (643)
19157,Iowa,Poweshiek County,236.7,215.2 - 263.3 (645)
19159,Iowa,Ringgold County,435.2,329.3 - 1136.3 (644)
19161,Iowa,Sac County,359,329.3 - 1136.3 (644)
19163,Iowa,Scott County,208.6,172.4 - 215.1 (641)
19165,Iowa,Shelby County,184.8,172.4 - 215.1 (641)
19167,Iowa,Sioux County,156.3,37.8 - 172.3 (647)
19169,Iowa,Story County,138.9,37.8 - 172.3 (647)
